landmarks,label
"0.4799765944480896,0.8266209363937378,3.118632321275072e-07,0.5380098223686218,0.7640299797058105,-0.0035667959600687027,0.5786460638046265,0.6861298084259033,-0.014570002444088459,0.5980055928230286,0.6018036603927612,-0.027359113097190857,0.6195261478424072,0.5628071427345276,-0.03818923607468605,0.545875072479248,0.5968261957168579,-0.020636258646845818,0.5276272892951965,0.49134671688079834,-0.03829684108495712,0.5155560374259949,0.5219923257827759,-0.04756315052509308,0.512855589389801,0.5697473883628845,-0.04913875833153725,0.5038543343544006,0.5960248112678528,-0.027193939313292503,0.4976247251033783,0.4567374885082245,-0.040151871740818024,0.489469975233078,0.3640964925289154,-0.04869060218334198,0.4852277934551239,0.2987542152404785,-0.05521373078227043,0.4604567587375641,0.6132925748825073,-0.03235494717955589,0.4623063802719116,0.5258629322052002,-0.041762080043554306,0.4657129943370819,0.5635587573051453,-0.033208366483449936,0.4701957702636719,0.609302818775177,-0.02477511204779148,0.4215320944786072,0.6413600444793701,-0.03780296817421913,0.42901742458343506,0.5713388919830322,-0.036473993211984634,0.4362373650074005,0.6075688004493713,-0.018999043852090836,0.4394282102584839,0.6449283957481384,-0.004642175976186991",Middle Finger
"0.4765401780605316,0.8134941458702087,2.714077140808513e-07,0.5356322526931763,0.755098819732666,0.0014979630941525102,0.5723072290420532,0.6819129586219788,-0.0026970193721354008,0.5850352644920349,0.5951592922210693,-0.007987803779542446,0.601016104221344,0.5464838147163391,-0.00960699561983347,0.542765200138092,0.5822895765304565,-0.01672765612602234,0.5222909450531006,0.4826761484146118,-0.023788560181856155,0.5122613906860352,0.5115880370140076,-0.02154172770678997,0.5130632519721985,0.5547799468040466,-0.016475224867463112,0.5008742809295654,0.576020359992981,-0.022541532292962074,0.49014124274253845,0.4400976300239563,-0.034215617924928665,0.4813564419746399,0.34960052371025085,-0.03842287138104439,0.47798943519592285,0.2879185676574707,-0.040557440370321274,0.45726048946380615,0.5898619294166565,-0.02550254389643669,0.4539182484149933,0.5236320495605469,-0.03167732432484627,0.45758944749832153,0.5631486177444458,-0.02013246715068817,0.46264949440956116,0.6069163680076599,-0.00926229078322649,0.4165174067020416,0.6189257502555847,-0.028357215225696564,0.42230403423309326,0.5670032501220703,-0.02324322797358036,0.4297790825366974,0.6044501066207886,-0.004921805579215288,0.4337415099143982,0.6402738690376282,0.010154510848224163",Middle Finger
"0.4662810266017914,0.8115278482437134,2.783405648187909e-07,0.5202482342720032,0.7495290637016296,0.002728285500779748,0.5508818626403809,0.6698278188705444,-0.0007716084946878254,0.5716314911842346,0.5859065055847168,-0.006149936933070421,0.5891220569610596,0.5326062440872192,-0.008782167918980122,0.526175856590271,0.57322096824646,-0.01176235731691122,0.505913257598877,0.48543110489845276,-0.019482385367155075,0.4962059259414673,0.5198309421539307,-0.02081836201250553,0.4965151250362396,0.5616796016693115,-0.01838592067360878,0.48479098081588745,0.5680387020111084,-0.018582139164209366,0.47555112838745117,0.43768495321273804,-0.027239760383963585,0.4646519720554352,0.3532836437225342,-0.03234562277793884,0.45971986651420593,0.2945057451725006,-0.03558611869812012,0.44212180376052856,0.585732638835907,-0.02305489219725132,0.4380519986152649,0.5286746621131897,-0.028217626735568047,0.44148093461990356,0.5666929483413696,-0.020073460415005684,0.44754791259765625,0.6087327003479004,-0.011826319620013237,0.40354123711586,0.6172101497650146,-0.02737249620258808,0.4076051414012909,0.5757724642753601,-0.022517234086990356,0.415668785572052,0.6119377613067627,-0.005802505649626255,0.420372873544693,0.6465878486633301,0.008001159876585007",Middle Finger
"0.4656132459640503,0.8203555345535278,2.7303207161821774e-07,0.5119174718856812,0.7437007427215576,0.014035086147487164,0.5376695990562439,0.6493005752563477,0.011921967379748821,0.5582414269447327,0.555886447429657,0.005741378758102655,0.5853115320205688,0.513034999370575,0.002369288122281432,0.5244736671447754,0.5845052599906921,-0.011997619643807411,0.5036226511001587,0.4819953143596649,-0.021238772198557854,0.49531030654907227,0.5100834965705872,-0.022280260920524597,0.49759334325790405,0.5530338287353516,-0.02038821391761303,0.48465996980667114,0.5849325060844421,-0.024215446785092354,0.4746952950954437,0.4456050395965576,-0.04070523381233215,0.46290236711502075,0.34680265188217163,-0.05134580284357071,0.4559863209724426,0.2828478217124939,-0.05888424441218376,0.4396170675754547,0.6038166284561157,-0.03157632052898407,0.43594056367874146,0.5277383327484131,-0.03509986028075218,0.4406149685382843,0.5670651793479919,-0.018750082701444626,0.44565677642822266,0.6100289225578308,-0.006063610315322876,0.4010493755340576,0.6341084837913513,-0.03816748782992363,0.4056394100189209,0.5795994400978088,-0.029121888801455498,0.41430750489234924,0.6183983683586121,-0.006762384437024593,0.415647953748703,0.6535012125968933,0.010320658795535564",Middle Finger
"0.45103487372398376,0.827491819858551,3.46522654126602e-07,0.4990566372871399,0.7498005032539368,0.004643650259822607,0.5231646299362183,0.6520015597343445,-0.0014849798753857613,0.5461921691894531,0.5548827648162842,-0.009177975356578827,0.5771279335021973,0.5072264671325684,-0.013761021196842194,0.5008613467216492,0.5899538397789001,-0.021978698670864105,0.4864797592163086,0.48494845628738403,-0.029999595135450363,0.47970977425575256,0.5211989879608154,-0.028988691046833992,0.4807373583316803,0.5701826214790344,-0.02499893307685852,0.4580520987510681,0.5947070121765137,-0.029294217005372047,0.4526635408401489,0.45556640625,-0.0389789342880249,0.44095632433891296,0.35921865701675415,-0.04361898824572563,0.43334734439849854,0.2913266718387604,-0.047703154385089874,0.4146316647529602,0.6183968782424927,-0.03277454152703285,0.42266616225242615,0.5376415252685547,-0.033544860780239105,0.42843252420425415,0.5713883638381958,-0.01846436969935894,0.4305726885795593,0.6158077120780945,-0.007428780663758516,0.3795153796672821,0.653134286403656,-0.036155760288238525,0.3940097987651825,0.5962797403335571,-0.025906603783369064,0.4031623601913452,0.6283451914787292,-0.003606220940127969,0.40458711981773376,0.6646125316619873,0.012856608256697655",Middle Finger
"0.47767361998558044,0.8324002027511597,4.3267465343888034e-07,0.5405263304710388,0.7756658792495728,-0.004941176623106003,0.5778443217277527,0.6921821236610413,-0.014181826263666153,0.5937618613243103,0.5942410230636597,-0.02248215489089489,0.5665017366409302,0.5432654619216919,-0.02714812569320202,0.5338427424430847,0.6209085583686829,-0.03354895859956741,0.5322766304016113,0.5151913166046143,-0.050956279039382935,0.5283842086791992,0.5541520118713379,-0.05674630403518677,0.5251855850219727,0.6045548319816589,-0.05533020570874214,0.488332599401474,0.6131149530410767,-0.037544135004282,0.4963536560535431,0.4752693474292755,-0.05897738039493561,0.49294373393058777,0.3777041435241699,-0.07091972976922989,0.48895183205604553,0.30627337098121643,-0.07788154482841492,0.4449421465396881,0.6286197304725647,-0.03778925910592079,0.46245434880256653,0.550447940826416,-0.05127468705177307,0.4664669632911682,0.582537829875946,-0.04214104637503624,0.46625596284866333,0.6255229115486145,-0.03169524297118187,0.40984946489334106,0.6563266515731812,-0.03796081244945526,0.4341992735862732,0.6024217009544373,-0.03688186779618263,0.44259291887283325,0.6351078152656555,-0.01768846996128559,0.4422891438007355,0.6706252098083496,-0.0013203943381085992",Middle Finger
"0.5025412440299988,0.8387839198112488,3.68691644325736e-07,0.563076376914978,0.7762724757194519,0.004358603619039059,0.6047393679618835,0.6933937072753906,-0.0010592162143439054,0.625900149345398,0.5909525156021118,-0.005054304376244545,0.5966389775276184,0.5497031211853027,-0.00408495357260108,0.5740446448326111,0.6233899593353271,-0.03662727400660515,0.5649121403694153,0.5025875568389893,-0.04243956878781319,0.5603758096694946,0.54099440574646,-0.034159187227487564,0.5600032210350037,0.5938557386398315,-0.02467459999024868,0.5295587182044983,0.61373370885849,-0.04191257059574127,0.5270158052444458,0.4632124602794647,-0.06137751787900925,0.5248790979385376,0.36403611302375793,-0.06800191849470139,0.5232001543045044,0.29401740431785583,-0.0717751607298851,0.48416247963905334,0.6231641173362732,-0.040365077555179596,0.4959668815135956,0.5333051085472107,-0.04629622399806976,0.5002830624580383,0.5630421042442322,-0.029311226680874825,0.49868491291999817,0.6035726070404053,-0.015423898585140705,0.4465535879135132,0.6463212370872498,-0.03794588893651962,0.4659568965435028,0.5801820755004883,-0.027839843183755875,0.47137537598609924,0.612012505531311,-0.0029560208786278963,0.4693094789981842,0.6464195847511292,0.01584039255976677",Middle Finger
"0.5049551129341125,0.8314669728279114,3.4612168064995785e-07,0.5652879476547241,0.7678874731063843,0.0017346047097817063,0.6098459362983704,0.6850857734680176,-0.004969358444213867,0.6293790936470032,0.5850178003311157,-0.010157282464206219,0.6000693440437317,0.5433481335639954,-0.010871849954128265,0.5752235651016235,0.6154910326004028,-0.0377783328294754,0.5676368474960327,0.4998401999473572,-0.04668661579489708,0.5652952194213867,0.5380235910415649,-0.0414828285574913,0.565794050693512,0.5914437770843506,-0.033673230558633804,0.5296328663825989,0.6063332557678223,-0.042983975261449814,0.5305198431015015,0.4587070345878601,-0.06171567738056183,0.5282491445541382,0.36088141798973083,-0.06836700439453125,0.5248924493789673,0.29312819242477417,-0.07235216349363327,0.4846787750720978,0.6155533790588379,-0.04229334369301796,0.49782368540763855,0.5251901149749756,-0.0489794984459877,0.5040940642356873,0.5535284280776978,-0.03380493447184563,0.5044870376586914,0.5942397713661194,-0.0211353600025177,0.44797396659851074,0.6382227540016174,-0.04104415699839592,0.4681928753852844,0.5685092210769653,-0.03214976564049721,0.47531557083129883,0.5976974964141846,-0.008567757904529572,0.4740223288536072,0.6311519145965576,0.00932755321264267",Middle Finger
"0.5061233639717102,0.8409548997879028,3.3803434007495525e-07,0.5667626261711121,0.7807484865188599,0.004262469708919525,0.6095585227012634,0.6950333118438721,-0.0016952789155766368,0.6303472518920898,0.5956982970237732,-0.006914989557117224,0.6015403270721436,0.5525249242782593,-0.007796949706971645,0.5773991942405701,0.6248013377189636,-0.03758590668439865,0.5697482824325562,0.5085409879684448,-0.051554907113313675,0.5664251446723938,0.5487889051437378,-0.050754446536302567,0.5666821002960205,0.6041647791862488,-0.045127224177122116,0.532212495803833,0.6199830770492554,-0.0450780913233757,0.534302830696106,0.4696323871612549,-0.06976597756147385,0.533083975315094,0.3679836392402649,-0.079006128013134,0.5304585099220276,0.298540860414505,-0.0834730863571167,0.4865177571773529,0.6306520104408264,-0.04657038301229477,0.49977564811706543,0.5365290641784668,-0.05685664713382721,0.5033507943153381,0.5681436657905579,-0.03892197832465172,0.5015995502471924,0.6079227924346924,-0.022892262786626816,0.4485785961151123,0.6549561619758606,-0.047403011471033096,0.4676768183708191,0.5820969939231873,-0.03967588022351265,0.47323518991470337,0.6149446368217468,-0.013284326530992985,0.46935778856277466,0.6497551202774048,0.007565704174339771",Middle Finger
"0.5077567100524902,0.8433825969696045,3.4555230854493857e-07,0.566697895526886,0.7797715663909912,0.0020396059844642878,0.6085023283958435,0.6945047378540039,-0.005341922398656607,0.6300244331359863,0.5950270295143127,-0.011272677220404148,0.6001574993133545,0.5555911660194397,-0.01306301448494196,0.5768364667892456,0.6258938908576965,-0.04134954884648323,0.5660818219184875,0.508213460445404,-0.05329843983054161,0.564348578453064,0.5488427877426147,-0.04997779056429863,0.5663158297538757,0.6000546813011169,-0.04273900389671326,0.5318620204925537,0.6210567355155945,-0.04736628755927086,0.5304456353187561,0.4685424864292145,-0.06928544491529465,0.5277230143547058,0.3720174729824066,-0.07649356126785278,0.5243631601333618,0.30324050784111023,-0.0800354927778244,0.4866066873073578,0.6334347724914551,-0.047268096357584,0.49817967414855957,0.5389876365661621,-0.05732814595103264,0.5027556419372559,0.5729387402534485,-0.04117858409881592,0.5026871562004089,0.6147922873497009,-0.026650140061974525,0.4482334554195404,0.65748131275177,-0.046418823301792145,0.46701985597610474,0.5847643613815308,-0.039956506341695786,0.4729856848716736,0.6191850900650024,-0.015351107344031334,0.470723420381546,0.6552939414978027,0.004091714508831501",Middle Finger
"0.5017092227935791,0.8490839600563049,3.443213074660889e-07,0.5624347925186157,0.7839429974555969,0.004554109647870064,0.6045441031455994,0.6958304047584534,-0.002248576143756509,0.6252107620239258,0.5949828028678894,-0.008091569878160954,0.5946947932243347,0.5519726276397705,-0.00958983600139618,0.5701310038566589,0.6259634494781494,-0.04007022827863693,0.5608416795730591,0.5108765363693237,-0.05386413633823395,0.558182418346405,0.5531899929046631,-0.05251450836658478,0.557754397392273,0.6092965602874756,-0.04640882462263107,0.524793267250061,0.6244412660598755,-0.04763226956129074,0.5260416269302368,0.4731169641017914,-0.07070300728082657,0.5227400660514832,0.37170878052711487,-0.07917970418930054,0.5179228782653809,0.29963183403015137,-0.08386879414319992,0.4789140820503235,0.6386535167694092,-0.048945408314466476,0.48964542150497437,0.5377971529960632,-0.058618735522031784,0.4935095012187958,0.5726644396781921,-0.040829431265592575,0.492684006690979,0.6156033873558044,-0.025613607838749886,0.44079986214637756,0.6654507517814636,-0.04947745054960251,0.4577755630016327,0.5908808708190918,-0.04273385927081108,0.46410131454467773,0.6259453296661377,-0.01708449050784111,0.46160727739334106,0.6617642045021057,0.0030160623136907816",Middle Finger
"0.4894314110279083,0.8666645288467407,3.857335855173005e-07,0.5510002970695496,0.795505940914154,0.008274571970105171,0.5923284888267517,0.7051043510437012,0.0022223801352083683,0.6112039685249329,0.6029254198074341,-0.003273438662290573,0.579871416091919,0.5621765851974487,-0.004062500316649675,0.5552984476089478,0.6375029683113098,-0.03968377411365509,0.5451074838638306,0.5196298360824585,-0.052961647510528564,0.5423783659934998,0.5625287294387817,-0.051323965191841125,0.5424471497535706,0.6231600642204285,-0.04505620151758194,0.5078608393669128,0.638426661491394,-0.048640795052051544,0.5097807049751282,0.4825998544692993,-0.07331923395395279,0.5068228840827942,0.3734651505947113,-0.08282363414764404,0.5031172037124634,0.2984466254711151,-0.08807162195444107,0.4605819582939148,0.6545800566673279,-0.05049970746040344,0.4747164249420166,0.5505772829055786,-0.05834730714559555,0.47845402359962463,0.5814520716667175,-0.03820115700364113,0.4771890640258789,0.6240421533584595,-0.02168424054980278,0.4229830205440521,0.6826774477958679,-0.05145568773150444,0.44192302227020264,0.6054627895355225,-0.04096461459994316,0.44858604669570923,0.6377323269844055,-0.01232634112238884,0.4462796449661255,0.6730611324310303,0.009482260793447495",Middle Finger
"0.6769202351570129,0.5560587644577026,-5.345552267499443e-07,0.6157391667366028,0.519091010093689,-0.012521377764642239,0.5614135265350342,0.44868022203445435,-0.016208887100219727,0.5313036441802979,0.36392661929130554,-0.023141279816627502,0.5497724413871765,0.30179592967033386,-0.025656430050730705,0.5852724313735962,0.3491061329841614,0.020548705011606216,0.5764825344085693,0.2765038311481476,-0.008009279146790504,0.5883612632751465,0.3492768406867981,-0.026083091273903847,0.596215546131134,0.4017452895641327,-0.03304743766784668,0.6206061840057373,0.33578819036483765,0.01713182032108307,0.6101360321044922,0.2681131660938263,-0.015536761842668056,0.6243101954460144,0.36616459488868713,-0.026728851720690727,0.6313638687133789,0.4175586700439453,-0.02419702522456646,0.6569756269454956,0.3318827450275421,0.008137634955346584,0.6476019024848938,0.2736831307411194,-0.025030354037880898,0.6561498641967773,0.37380149960517883,-0.017498472705483437,0.6606243252754211,0.4299798607826233,-0.00029083361732773483,0.694871723651886,0.3386092185974121,-0.001948729855939746,0.6827386021614075,0.28431302309036255,-0.01828409917652607,0.6835848689079285,0.35313230752944946,-0.006947243120521307,0.6851992607116699,0.39581722021102905,0.008381429128348827",Fist
